interview_id,application_id,interview_date,interview_type,interview_round,interview_status,interview_score
2610,8610,2025-07-29,Technical,3,Passed,44.91
2611,8613,2025-06-30,HR,3,Passed,80.29
2612,8617,2025-06-08,Case Study,1,Passed,64.56
2613,8620,2025-09-10,Managerial,2,Passed,53.41
2614,8623,2025-03-27,HR,2,Failed,78.14
2615,8626,2025-05-29,Case Study,3,Passed,53.16
2616,8627,2025-04-23,Technical,1,Passed,45.98
2617,8630,2025-04-15,Managerial,1,Failed,78.44
2618,8631,2025-10-20,Managerial,2,Passed,71.45
2619,8636,2025-10-16,HR,3,Failed,50.78
2620,8637,2025-07-09,Technical,3,Passed,59.65
2621,8651,2025-01-29,Managerial,1,Failed,52.58
2622,8652,2025-08-07,Case Study,3,Failed,82.25
2623,8653,2025-03-15,Case Study,1,Failed,80.71
2624,8657,2025-12-09,HR,2,Failed,75.38
2625,8663,2025-04-06,Technical,2,Passed,98.34
2626,8664,2025-11-27,Technical,3,Failed,49.48
2627,8665,2025-10-12,Technical,3,Failed,50.1
2628,8668,2025-12-02,HR,2,Failed,59.01
2629,8670,2025-05-10,Managerial,1,Failed,53.51
2630,8673,2025-12-18,Technical,2,Passed,56.0
2631,8682,2025-09-04,Managerial,2,Passed,51.06
2632,8683,2025-01-15,HR,1,Failed,67.51
2633,8686,2025-05-14,Managerial,3,Passed,87.69
2634,8690,2025-09-23,HR,2,Passed,60.38
2635,8692,2025-05-12,Technical,1,Failed,64.01
2636,8693,2025-02-13,Managerial,1,Passed,90.93
2637,8697,2025-02-18,Case Study,1,Passed,71.17
2638,8711,2025-11-16,Case Study,2,Passed,68.83
2639,8714,2025-07-16,HR,2,Failed,51.02
2640,8717,2025-08-22,Case Study,1,Failed,90.04
2641,8718,2025-02-07,Case Study,2,Failed,84.44
2642,8719,2025-03-15,Case Study,2,Passed,44.17
2643,8726,2025-03-31,Case Study,1,Failed,93.65
2644,8727,2025-05-22,Managerial,3,Passed,82.15
2645,8729,2025-01-22,Technical,1,Passed,43.77
2646,8740,2025-03-19,Technical,1,Failed,66.1
2647,8742,2025-10-24,HR,1,Passed,89.84
2648,8743,2025-08-01,Case Study,1,Passed,71.39
2649,8746,2025-04-20,Managerial,2,Passed,49.53
2650,8753,2025-09-02,Technical,3,Failed,48.65
2651,8757,2025-08-17,Case Study,1,Passed,74.13
2652,8758,2025-03-07,Technical,2,Failed,96.05
2653,8762,2025-09-11,Managerial,2,Failed,95.96
2654,8763,2025-04-12,HR,3,Failed,51.04
2655,8764,2025-02-18,Technical,2,Failed,48.39
2656,8765,2025-09-05,Case Study,1,Passed,75.81
2657,8766,2025-03-08,HR,2,Passed,52.26
2658,8774,2025-06-24,Technical,2,Failed,79.35
2659,8776,2025-07-20,HR,2,Failed,72.41
2660,8777,2025-11-03,Case Study,3,Passed,86.37
2661,8779,2026-01-14,Technical,2,Passed,74.38
2662,8781,2025-02-15,Technical,3,Failed,66.88
2663,8782,2025-04-12,Case Study,2,Passed,45.83
2664,8792,2025-05-06,HR,2,Passed,77.2
2665,8796,2025-09-27,Case Study,1,Passed,80.27
2666,8797,2025-06-03,Managerial,2,Passed,51.99
2667,8798,2025-09-18,HR,1,Failed,95.18
2668,8800,2025-07-05,Technical,3,Passed,94.28
2669,8801,2025-04-09,Case Study,2,Passed,74.87
2670,8807,2025-05-08,Case Study,1,Failed,94.06
2671,8808,2025-02-01,Case Study,3,Passed,52.93
2672,8809,2025-08-25,HR,3,Passed,42.04
2673,8811,2025-02-21,Managerial,3,Failed,90.71
2674,8812,2025-11-14,Managerial,3,Passed,83.28
2675,8818,2025-08-18,HR,1,Passed,68.28
2676,8821,2025-05-17,Managerial,3,Failed,79.62
2677,8822,2025-09-28,Technical,1,Failed,82.28
2678,8825,2025-05-03,Case Study,1,Passed,59.25
2679,8826,2025-05-21,Technical,3,Passed,93.7
2680,8832,2025-12-10,Technical,1,Passed,94.75
2681,8834,2025-10-19,Managerial,1,Failed,59.29
2682,8836,2025-12-27,Managerial,2,Failed,44.9
2683,8837,2025-09-03,Technical,1,Passed,74.9
2684,8839,2025-09-04,Case Study,1,Passed,51.27
2685,8847,2025-05-23,Case Study,1,Passed,43.73
2686,8851,2025-09-29,Technical,1,Failed,72.79
2687,8857,2025-04-13,Managerial,1,Passed,96.59
2688,8861,2025-10-28,Case Study,2,Failed,97.28
2689,8871,2025-10-17,Technical,2,Failed,55.6
2690,8874,2025-08-18,HR,1,Passed,79.7
2691,8877,2025-05-23,Technical,2,Passed,45.14
2692,8878,2025-10-03,Technical,1,Failed,97.7
2693,8881,2025-01-27,Technical,1,Failed,91.94
2694,8888,2025-08-18,HR,3,Failed,87.83
2695,8892,2025-05-01,HR,3,Passed,83.2
2696,8893,2025-11-03,Case Study,3,Failed,73.45
2697,8896,2025-09-25,Case Study,2,Passed,94.35
2698,8897,2026-01-03,Technical,3,Failed,77.86
2699,8900,2025-06-09,Technical,2,Passed,63.94
2700,8908,2025-04-15,Technical,3,Passed,88.03
2701,8911,2025-05-01,Managerial,2,Passed,80.6
2702,8914,2025-06-30,Managerial,1,Passed,69.41
2703,8918,2025-04-28,HR,3,Failed,85.75
2704,8923,2025-12-30,Managerial,1,Failed,75.29
2705,8924,2025-06-17,Technical,3,Failed,65.47
2706,8926,2025-12-13,Case Study,2,Passed,91.17
2707,8939,2025-12-01,Case Study,1,Failed,77.85
2708,8940,2026-01-24,Technical,2,Passed,72.49
2709,8941,2025-09-17,Managerial,1,Failed,63.34
2710,8943,2025-12-11,HR,2,Failed,44.31
2711,8945,2025-08-16,Technical,3,Failed,46.19
2712,8949,2025-03-08,HR,3,Passed,43.59
2713,8950,2025-01-08,Case Study,2,Passed,47.38
2714,8951,2025-05-25,Managerial,2,Passed,41.24
2715,8953,2025-09-10,HR,2,Failed,61.87
2716,8955,2025-05-31,Case Study,3,Failed,56.44
2717,8960,2025-05-27,HR,2,Passed,59.97
2718,8970,2025-05-07,Managerial,2,Failed,71.69
2719,8971,2025-05-25,Managerial,1,Failed,59.1
2720,8972,2025-09-18,Technical,3,Passed,66.55
2721,8975,2025-02-10,HR,3,Passed,68.84
2722,8979,2025-11-03,HR,3,Passed,98.21
2723,8984,2025-07-02,Managerial,3,Passed,74.03
2724,8991,2025-03-31,Case Study,1,Passed,87.98
2725,8994,2025-03-02,Case Study,1,Passed,72.5
2726,8998,2025-05-30,Technical,1,Passed,85.31
2727,9006,2025-12-25,Technical,3,Passed,99.35
2728,9009,2025-03-06,Case Study,3,Passed,79.87
2729,9010,2025-12-24,Managerial,1,Failed,78.46
2730,9015,2025-08-25,HR,2,Passed,94.32
2731,9017,2025-10-22,HR,3,Passed,48.17
2732,9019,2025-04-30,Managerial,1,Failed,45.45
2733,9021,2025-06-12,HR,2,Passed,70.11
2734,9022,2025-10-31,Case Study,3,Passed,59.42
2735,9025,2025-04-04,Case Study,2,Failed,68.28
2736,9026,2025-04-19,Technical,3,Failed,75.04
2737,9028,2025-04-04,Technical,2,Passed,83.84
2738,9031,2025-11-16,Case Study,3,Passed,65.01
2739,9034,2025-08-04,HR,2,Passed,70.23
2740,9041,2026-01-18,Technical,3,Failed,90.25
2741,9042,2025-08-28,HR,1,Failed,65.59
2742,9043,2025-05-30,HR,1,Passed,98.28
2743,9045,2025-02-13,Case Study,2,Passed,48.36
2744,9050,2025-03-19,Managerial,3,Passed,43.76
2745,9052,2025-12-15,HR,1,Failed,71.54
2746,9054,2025-07-30,Case Study,1,Failed,50.91
2747,9057,2026-01-01,Technical,3,Passed,59.39
2748,9058,2025-04-03,HR,3,Passed,79.36
2749,9059,2025-10-26,Managerial,1,Failed,71.11
2750,9062,2025-09-23,Case Study,3,Passed,60.14
2751,9064,2025-12-03,HR,1,Passed,71.89
2752,9072,2025-03-24,Managerial,2,Passed,40.28
2753,9076,2025-05-07,Managerial,2,Passed,73.42
2754,9077,2025-02-20,Technical,3,Failed,43.44
2755,9078,2025-10-25,Managerial,1,Failed,99.59
2756,9081,2025-04-28,HR,1,Passed,99.44
2757,9085,2025-04-10,Case Study,1,Passed,48.42
2758,9089,2025-03-07,Technical,1,Failed,71.34
2759,9093,2025-02-16,Managerial,1,Failed,69.37
2760,9096,2025-05-31,Technical,2,Failed,67.68
2761,9097,2025-11-07,HR,2,Failed,73.12
2762,9105,2025-03-18,Technical,3,Passed,76.24
2763,9109,2025-02-10,HR,2,Passed,77.43
2764,9112,2025-08-06,Technical,3,Failed,70.11
2765,9116,2025-05-17,Case Study,3,Passed,51.17
2766,9119,2025-11-09,Case Study,2,Passed,92.71
2767,9122,2025-12-25,Managerial,2,Passed,66.19
2768,9124,2025-01-07,Case Study,1,Passed,99.84
2769,9130,2025-01-13,Technical,3,Failed,59.14
2770,9131,2025-12-31,HR,2,Failed,60.98
2771,9134,2025-09-16,Managerial,3,Passed,82.04
2772,9137,2025-02-20,Managerial,1,Passed,44.81
2773,9140,2025-05-26,Technical,1,Failed,53.3
2774,9149,2025-11-22,Case Study,2,Failed,72.82
2775,9152,2025-05-20,Case Study,2,Failed,57.99
2776,9154,2025-05-09,HR,3,Failed,76.86
2777,9159,2025-07-12,Managerial,2,Failed,99.27
2778,9162,2025-05-05,Case Study,2,Passed,84.75
2779,9163,2025-02-22,Case Study,3,Passed,53.98
2780,9164,2025-12-24,Technical,1,Failed,45.13
2781,9169,2025-04-05,Managerial,3,Failed,59.8
2782,9170,2025-11-26,Technical,2,Passed,43.28
2783,9171,2025-06-13,Case Study,2,Passed,48.88
2784,9172,2025-02-01,Case Study,2,Failed,78.51
2785,9175,2025-02-09,HR,1,Passed,57.37
2786,9176,2025-03-28,Case Study,3,Passed,93.65
2787,9178,2025-03-27,HR,2,Passed,91.83
2788,9179,2025-10-18,Technical,3,Passed,84.17
2789,9194,2025-02-24,Managerial,2,Passed,82.64
2790,9200,2025-10-05,HR,2,Passed,81.07
2791,9201,2025-07-13,HR,1,Passed,95.24
2792,9203,2026-01-09,Case Study,3,Failed,54.07
2793,9210,2025-12-19,Managerial,3,Passed,55.05
2794,9212,2025-02-11,Technical,2,Passed,59.26
2795,9216,2025-05-29,HR,2,Passed,74.88
2796,9218,2025-05-10,Managerial,2,Failed,54.32
2797,9223,2025-12-08,Case Study,2,Passed,78.43
2798,9224,2025-05-20,Case Study,3,Passed,82.31
2799,9225,2025-05-13,HR,2,Failed,87.61
2800,9226,2025-11-08,HR,3,Passed,54.29
2801,9227,2025-09-05,Managerial,2,Passed,95.06
2802,9230,2025-04-10,Technical,1,Passed,59.63
2803,9234,2025-04-02,HR,2,Failed,56.73
2804,9236,2025-01-29,Technical,3,Passed,74.51
2805,9238,2025-06-13,HR,2,Failed,49.13
2806,9240,2025-03-11,HR,2,Passed,81.72
2807,9250,2025-10-19,HR,2,Passed,78.04
2808,9253,2026-01-02,Case Study,1,Passed,94.12
2809,9255,2025-10-27,Case Study,2,Passed,80.69
2810,9263,2025-12-28,Managerial,2,Failed,74.6
2811,9264,2025-03-20,Case Study,3,Failed,61.52
2812,9267,2025-03-07,Case Study,2,Passed,98.83
2813,9270,2025-05-25,Managerial,3,Passed,57.6
2814,9272,2025-06-10,Case Study,2,Passed,91.51
2815,9284,2025-01-27,Managerial,3,Failed,82.73
2816,9285,2025-12-26,Case Study,2,Passed,91.0
2817,9287,2025-07-22,HR,1,Passed,84.63
2818,9290,2025-04-04,Technical,1,Passed,61.76
2819,9293,2025-12-31,HR,3,Passed,53.69
2820,9295,2025-08-29,Technical,2,Failed,76.21
2821,9300,2025-11-03,Case Study,3,Passed,99.54
2822,9306,2025-03-29,HR,2,Passed,58.12
2823,9313,2025-04-08,Managerial,2,Passed,66.18
2824,9316,2025-10-25,Case Study,3,Passed,63.7
2825,9319,2025-06-26,HR,3,Passed,79.65
2826,9321,2025-09-23,HR,1,Passed,58.21
2827,9325,2025-08-04,HR,3,Passed,97.92
2828,9329,2025-05-04,HR,1,Passed,90.44
2829,9332,2026-01-23,HR,2,Passed,88.98
2830,9334,2025-02-04,HR,2,Failed,64.55
2831,9336,2025-01-30,HR,2,Passed,82.03
2832,9337,2025-09-15,Case Study,3,Passed,93.53
2833,9338,2025-08-25,HR,1,Passed,43.27
2834,9342,2025-08-13,Managerial,2,Passed,56.96
2835,9349,2025-02-12,Technical,3,Passed,94.85
2836,9354,2025-12-13,Case Study,3,Passed,90.25
2837,9357,2025-05-29,Technical,3,Passed,80.8
2838,9361,2025-05-23,HR,3,Failed,50.77
2839,9363,2025-03-18,HR,1,Failed,42.65
2840,9364,2025-02-05,Technical,1,Passed,65.26
2841,9367,2025-07-05,Case Study,3,Passed,74.94
2842,9374,2025-10-15,Technical,3,Failed,45.95
2843,9376,2025-11-11,Managerial,3,Failed,49.34
2844,9381,2025-03-06,Managerial,2,Passed,62.79
2845,9385,2025-12-10,Technical,1,Passed,66.73
2846,9386,2025-08-03,Technical,3,Passed,74.84
2847,9389,2025-11-23,Case Study,3,Passed,69.13
2848,9401,2025-02-07,HR,1,Passed,51.17
2849,9406,2025-04-10,Case Study,1,Failed,61.9
2850,9407,2025-06-24,HR,3,Passed,59.7
2851,9412,2025-06-22,Case Study,1,Failed,65.34
2852,9413,2025-05-05,HR,1,Failed,48.72
2853,9417,2025-12-30,Case Study,1,Failed,81.02
2854,9419,2025-08-29,Managerial,2,Failed,89.12
2855,9420,2025-12-15,HR,3,Passed,97.64
2856,9421,2025-10-28,HR,3,Failed,91.68
2857,9423,2025-07-31,Technical,1,Passed,47.4
2858,9424,2025-05-22,HR,2,Failed,99.73
2859,9426,2025-04-07,HR,3,Passed,72.88
2860,9427,2025-11-06,Case Study,3,Failed,78.25
2861,9428,2025-05-18,Case Study,2,Failed,72.24
2862,9429,2025-11-03,Case Study,1,Passed,52.7
2863,9432,2025-03-25,Case Study,1,Failed,47.23
2864,9434,2025-10-03,HR,2,Passed,52.69
2865,9435,2025-09-09,HR,1,Failed,44.33
2866,9441,2025-12-09,HR,3,Passed,98.65
2867,9444,2025-06-25,Managerial,3,Failed,82.35
2868,9445,2025-03-31,HR,2,Passed,53.16
2869,9448,2025-08-21,HR,2,Passed,46.25
2870,9452,2025-06-10,Case Study,1,Failed,89.56
2871,9454,2025-12-18,Technical,1,Passed,63.89
2872,9455,2025-05-20,Managerial,3,Passed,73.8
2873,9457,2025-09-27,Technical,1,Failed,90.43
2874,9468,2025-11-25,Managerial,3,Failed,81.6
2875,9469,2025-12-05,Technical,3,Passed,44.99
2876,9476,2025-11-16,Technical,1,Passed,97.32
2877,9477,2025-03-21,HR,2,Passed,98.23
2878,9478,2025-02-14,HR,1,Passed,59.16
2879,9484,2025-08-13,Case Study,1,Passed,47.28
2880,9485,2025-01-24,Technical,2,Passed,59.65
2881,9489,2025-02-05,HR,2,Failed,90.91
2882,9491,2025-02-07,Managerial,2,Passed,49.66
2883,9493,2025-03-15,Managerial,2,Passed,68.45
2884,9494,2025-05-24,Technical,1,Passed,99.44
2885,9495,2025-09-30,HR,3,Passed,68.98
2886,9496,2025-01-31,Technical,2,Passed,99.27
2887,9497,2025-01-22,Case Study,1,Passed,41.93
2888,9498,2025-05-27,Managerial,2,Passed,90.99
2889,9499,2025-01-25,HR,2,Failed,96.73
2890,9502,2025-02-08,HR,2,Passed,87.63
2891,9504,2025-08-21,HR,2,Passed,69.61
2892,9506,2025-02-02,Managerial,2,Passed,97.64
2893,9508,2025-03-26,Case Study,1,Passed,42.04
2894,9509,2025-11-26,Case Study,2,Failed,63.37
2895,9512,2025-08-25,Technical,2,Passed,46.14
2896,9514,2025-08-06,Case Study,3,Failed,81.41
2897,9515,2025-07-16,HR,3,Passed,95.01
2898,9516,2025-09-09,Technical,2,Passed,54.68
2899,9520,2026-01-02,Managerial,1,Passed,94.65
2900,9529,2025-09-02,HR,1,Failed,40.33
2901,9531,2025-01-30,HR,3,Passed,69.86
2902,9532,2025-09-16,HR,2,Passed,81.04
2903,9535,2025-12-29,Managerial,1,Failed,66.36
2904,9538,2026-01-03,HR,1,Passed,76.93
2905,9548,2025-07-22,Managerial,1,Passed,87.18
2906,9552,2025-10-31,Managerial,1,Passed,87.02
2907,9555,2025-03-24,HR,1,Passed,88.93
2908,9556,2025-09-09,Technical,1,Failed,66.98
2909,9559,2025-04-09,Technical,2,Passed,86.71
2910,9561,2025-04-08,Managerial,3,Passed,81.11
2911,9563,2025-10-01,Technical,2,Passed,57.03
2912,9569,2025-05-13,Managerial,1,Passed,73.14
2913,9570,2026-01-07,HR,1,Passed,59.9
2914,9578,2025-02-25,HR,3,Passed,81.61
2915,9579,2025-02-13,Case Study,1,Passed,45.49
2916,9580,2025-12-08,Managerial,3,Failed,59.37
2917,9582,2025-11-11,Technical,2,Passed,76.58
2918,9585,2025-06-18,Technical,2,Passed,80.06
2919,9587,2025-10-30,HR,3,Passed,95.24
2920,9588,2025-04-11,Case Study,3,Failed,99.46
2921,9589,2025-04-03,Managerial,2,Failed,75.67
2922,9606,2025-12-17,Managerial,3,Failed,50.14
2923,9607,2025-12-22,Managerial,1,Passed,61.34
2924,9612,2025-04-01,Managerial,2,Passed,80.48
2925,9614,2025-06-17,Technical,3,Failed,48.22
2926,9616,2025-12-29,HR,2,Passed,82.06
2927,9625,2025-09-16,Managerial,3,Failed,96.54
2928,9626,2025-09-14,HR,1,Failed,81.85
2929,9631,2025-07-08,Case Study,2,Failed,47.48
2930,9635,2025-02-09,Case Study,1,Passed,41.89
2931,9639,2025-09-27,Technical,2,Failed,66.46
2932,9640,2025-04-26,Managerial,3,Failed,68.71
2933,9642,2025-02-03,Technical,3,Failed,50.88
2934,9647,2025-12-28,Managerial,3,Passed,54.14
2935,9649,2025-10-18,HR,3,Passed,81.94
2936,9650,2025-11-17,Managerial,2,Failed,92.1
2937,9651,2025-05-18,Case Study,1,Failed,78.65
2938,9654,2025-02-26,Case Study,1,Passed,64.91
2939,9660,2025-06-15,Technical,2,Failed,45.51
2940,9663,2025-11-04,HR,1,Passed,45.29
2941,9664,2025-09-09,Case Study,1,Passed,71.51
2942,9666,2025-10-25,HR,2,Failed,74.62
2943,9671,2025-09-10,Case Study,3,Passed,63.39
2944,9672,2025-10-28,Managerial,3,Passed,90.77
2945,9682,2025-02-09,HR,2,Failed,86.16
2946,9686,2025-10-07,Case Study,2,Passed,40.08
2947,9693,2025-08-26,Technical,1,Passed,96.58
2948,9699,2025-05-02,Managerial,1,Passed,88.11
2949,9703,2025-05-31,HR,1,Failed,75.96
2950,9708,2025-02-06,Managerial,2,Failed,73.77
2951,9712,2025-12-09,HR,2,Failed,50.49
2952,9715,2025-12-15,Technical,2,Failed,75.54
2953,9716,2025-10-23,Technical,1,Failed,48.54
2954,9720,2025-09-11,Case Study,3,Passed,72.07
2955,9722,2025-06-07,Case Study,1,Failed,91.73
2956,9725,2025-04-05,HR,1,Failed,72.92
2957,9727,2025-02-15,Technical,2,Passed,94.89
2958,9731,2025-05-02,Managerial,1,Passed,71.7
2959,9734,2025-09-02,Case Study,3,Passed,87.12
2960,9735,2025-10-05,Technical,3,Passed,70.97
2961,9736,2025-05-01,Technical,1,Passed,95.55
2962,9737,2025-02-07,Case Study,3,Failed,46.23
2963,9738,2025-12-07,Managerial,1,Failed,59.43
2964,9741,2025-01-25,Case Study,1,Passed,46.6
2965,9744,2025-11-17,HR,2,Failed,54.14
2966,9745,2025-02-27,Case Study,2,Passed,69.89
2967,9750,2025-02-05,HR,2,Failed,73.71
2968,9753,2025-05-14,Case Study,1,Failed,61.84
2969,9755,2025-02-13,HR,1,Passed,92.41
2970,9756,2025-06-18,Case Study,2,Passed,87.92
2971,9757,2025-09-27,HR,1,Failed,88.07
2972,9759,2025-02-06,Case Study,3,Passed,95.69
2973,9762,2025-09-02,Case Study,2,Passed,89.05
2974,9764,2026-01-26,Technical,3,Failed,91.26
2975,9768,2025-09-22,Technical,2,Failed,85.89
2976,9769,2025-06-11,Technical,2,Failed,66.92
2977,9770,2025-08-15,HR,1,Failed,61.16
2978,9771,2026-01-19,Case Study,2,Passed,42.89
2979,9774,2025-10-13,Case Study,3,Failed,54.56
2980,9775,2025-03-01,Technical,3,Failed,92.65
2981,9777,2025-11-02,Case Study,1,Failed,54.57
2982,9778,2025-04-19,Case Study,2,Failed,50.72
2983,9781,2025-09-17,Managerial,3,Passed,49.14
2984,9785,2025-08-03,HR,2,Failed,51.78
2985,9786,2025-11-30,HR,1,Failed,75.43
2986,9789,2025-12-24,HR,3,Passed,68.44
2987,9792,2025-10-10,Technical,3,Passed,84.04
2988,9796,2025-05-07,Technical,2,Failed,79.85
2989,9798,2025-02-02,Managerial,2,Failed,56.96
2990,9800,2025-01-17,HR,2,Passed,58.38
2991,9802,2025-10-12,HR,3,Passed,95.53
2992,9804,2025-07-27,HR,3,Passed,87.4
2993,9807,2025-11-12,Managerial,1,Passed,64.84
2994,9809,2025-03-29,Case Study,3,Passed,98.37
2995,9810,2025-08-29,Case Study,2,Failed,80.47
2996,9811,2025-01-20,HR,2,Passed,60.38
2997,9812,2025-07-02,Case Study,2,Passed,46.36
2998,9820,2025-09-26,Case Study,3,Passed,86.73
2999,9822,2025-02-10,HR,1,Passed,55.57
3000,9825,2025-10-07,Technical,2,Failed,87.49
3001,9827,2025-07-27,Technical,3,Failed,76.53
3002,9833,2025-09-06,Managerial,3,Failed,51.53
3003,9840,2025-03-03,Managerial,1,Passed,72.97
3004,9841,2025-03-06,HR,3,Passed,72.01
3005,9842,2025-09-19,Managerial,2,Failed,40.46
3006,9849,2025-11-25,Case Study,1,Passed,68.22
3007,9850,2025-05-18,HR,2,Passed,58.28
3008,9851,2025-08-28,Managerial,1,Failed,41.14
3009,9852,2025-12-05,Technical,1,Passed,90.48
3010,9859,2025-05-11,Case Study,1,Passed,80.37
3011,9860,2025-12-06,HR,3,Failed,40.84
3012,9861,2025-02-14,Technical,1,Passed,99.92
3013,9866,2025-12-03,Managerial,3,Passed,42.32
3014,9869,2025-01-30,Managerial,2,Passed,81.6
3015,9870,2025-11-14,HR,3,Passed,63.56
3016,9873,2025-03-02,HR,1,Passed,87.81
3017,9874,2025-03-30,HR,2,Passed,99.06
3018,9879,2025-04-05,Case Study,2,Failed,55.44
3019,9883,2025-06-11,HR,2,Passed,85.25
3020,9888,2025-02-14,Technical,1,Passed,57.76
3021,9893,2025-01-25,Case Study,2,Passed,45.17
3022,9903,2025-06-15,HR,2,Failed,75.19
3023,9904,2025-10-23,Technical,2,Failed,65.47
3024,9905,2025-04-03,Managerial,3,Failed,65.99
3025,9906,2025-05-30,Case Study,2,Passed,77.13
3026,9909,2025-05-13,Managerial,3,Passed,82.35
3027,9910,2025-06-20,HR,3,Passed,94.18
3028,9911,2025-08-04,Case Study,2,Passed,72.5
3029,9912,2025-08-26,Managerial,2,Passed,59.37
3030,9913,2025-06-04,HR,1,Failed,88.73
3031,9918,2025-08-11,Case Study,2,Passed,96.71
3032,9921,2025-10-17,Case Study,2,Passed,55.25
3033,9926,2025-08-03,Technical,3,Failed,61.47
3034,9928,2025-05-16,Managerial,1,Failed,97.85
3035,9934,2025-08-28,Case Study,3,Failed,68.28
3036,9937,2025-05-17,Case Study,1,Passed,69.92
3037,9946,2025-09-14,HR,3,Failed,67.74
3038,9950,2025-10-08,Case Study,1,Passed,77.9
3039,9952,2025-05-26,Managerial,3,Passed,63.58
3040,9962,2025-11-24,Managerial,3,Passed,60.37
3041,9967,2025-02-12,Case Study,3,Passed,75.7
3042,9972,2025-01-11,Technical,1,Passed,89.6
3043,9973,2025-03-01,HR,1,Passed,96.62
3044,9981,2025-04-18,Technical,3,Passed,93.56
3045,9987,2025-05-30,Technical,2,Passed,77.01
3046,9990,2025-12-26,Managerial,2,Passed,40.1
3047,9991,2025-07-06,Technical,2,Passed,46.82
3048,9999,2025-08-21,Technical,1,Passed,66.17
3049,10000,2025-02-26,Technical,2,Passed,97.99
